antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'milv', 'bpw_style'})",frozenset({'irisk'}),0.02758536634910317,0.308669686566861,0.0178045461008755,0.6454344624447718,2.091019917192173,0.00928977971606579,1.949795567273526,0.5365658441516796
"frozenset({'milv', 'irisk'})",frozenset({'bpw_style'}),0.035030165146559954,0.11270795669219362,0.0178045461008755,0.50826326471441,4.5095597474318625,0.01385636776461663,1.8044046328824437,0.806500716595276
"frozenset({'irisk', 'bpw_style'})",frozenset({'runail'}),0.06268662780068658,0.35965589388368646,0.04776656036076297,0.7619896305897603,2.1186629874504144,0.025220945204553084,2.690404236181,0.5633166352034468
"frozenset({'bpw_style', 'runail'})",frozenset({'irisk'}),0.07044628166324728,0.308669686566861,0.04776656036076297,0.6780565167243368,2.196705884098738,0.026021928679967624,2.14736545184606,0.5860585694378417
"frozenset({'bpw_style', 'severina'})",frozenset({'irisk'}),0.016443559690426376,0.308669686566861,0.012380913689085702,0.752933909820877,2.4392868577257714,0.007305285273398323,2.7981594436206296,0.5999087513987361
"frozenset({'uno', 'bpw_style'})",frozenset({'irisk'}),0.023390684352718925,0.308669686566861,0.01598651201527555,0.6834563612679114,2.214199809736962,0.008766516807537419,2.183996861229793,0.5615035272689817
"frozenset({'masura', 'bpw_style'})",frozenset({'runail'}),0.03090657945519917,0.35965589388368646,0.023441467427735684,0.7584620440354913,2.1088547607140833,0.012325733966888847,2.651111720968629,0.5425782118813092
"frozenset({'milv', 'bpw_style'})",frozenset({'runail'}),0.02758536634910317,0.35965589388368646,0.018728798066180503,0.678939617083947,1.8877477851190663,0.008807558473784838,1.9944662754723712,0.4836087413339836
"frozenset({'bpw_style', 'severina'})",frozenset({'runail'}),0.016443559690426376,0.35965589388368646,0.01356923764447785,0.8252007411982706,2.294417400720096,0.007655214485387796,3.6633113349905013,0.5735913961892302
"frozenset({'uno', 'bpw_style'})",frozenset({'runail'}),0.023390684352718925,0.35965589388368646,0.017154522740660993,0.7333912288319583,2.039146977163507,0.00874192525123271,2.401811850791319,0.5218042188703919
"frozenset({'bpw_style', 'zinger'})",frozenset({'runail'}),0.012868431209246581,0.35965589388368646,0.010115988543338277,0.7861089187056038,2.1857251113472183,0.005487781413895969,2.9937859130973044,0.5495578738491124
"frozenset({'cosmoprofi', 'grattol'})",frozenset({'runail'}),0.014889597594913567,0.35965589388368646,0.010826951593572894,0.7271487039563438,2.021790039652472,0.005471820061005867,2.346861148916289,0.5130275729593451
"frozenset({'cosmoprofi', 'runail'})",frozenset({'irisk'}),0.02468057445814459,0.308669686566861,0.01575290987019846,0.6382716049382716,2.067814342371503,0.008134764687912896,1.9111861907195993,0.5294650923461316
"frozenset({'cosmoprofi', 'irisk'})",frozenset({'runail'}),0.01979524264153243,0.35965589388368646,0.01575290987019846,0.7957927142124167,2.212650279741496,0.008633434183313648,3.1357554342228533,0.5591212370200902
"frozenset({'de_lux', 'grattol'})",frozenset({'irisk'}),0.014828657904893457,0.308669686566861,0.010593349448495805,0.7143835616438355,2.3143949429873567,0.006016192260785136,2.420485030245522,0.5764699026026907
"frozenset({'de_lux', 'grattol'})",frozenset({'runail'}),0.014828657904893457,0.35965589388368646,0.011558227873814214,0.7794520547945205,2.1672161308903704,0.006225013659934365,2.903423586738564,0.5466851616638698
"frozenset({'de_lux', 'ingarden'})",frozenset({'irisk'}),0.01586463263523533,0.308669686566861,0.011578541103820918,0.7298335467349552,2.3644484006590836,0.006681609920804435,2.558905093797543,0.5863709363194975
"frozenset({'de_lux', 'ingarden'})",frozenset({'runail'}),0.01586463263523533,0.35965589388368646,0.012523106299132626,0.7893725992317542,2.1947995644054124,0.006817297667570759,3.040174753050705,0.5531531001273863
"frozenset({'irisk', 'de_lux'})",frozenset({'runail'}),0.02394929817790327,0.35965589388368646,0.01941944788640842,0.8108566581849025,2.2545346036985436,0.010805941642347675,3.3854964175387163,0.5701030459902733
"frozenset({'de_lux', 'runail'})",frozenset({'irisk'}),0.026640801153791464,0.308669686566861,0.01941944788640842,0.7289363324437667,2.3615416873333674,0.011196240144377537,2.5504351788117066,0.5923278994820464
frozenset({'de_lux'}),"frozenset({'irisk', 'runail'})",0.03795527026752524,0.17870564098397287,0.01941944788640842,0.5116403532245116,2.863034151621424,0.012636626984530393,1.6817408326810372,0.6763928728542079
"frozenset({'domix', 'grattol'})",frozenset({'irisk'}),0.024599321538117776,0.308669686566861,0.017540474110788358,0.713047068538398,2.3100650940789573,0.009947409241860111,2.4092115383238313,0.5814141594219289
"frozenset({'domix', 'grattol'})",frozenset({'runail'}),0.024599321538117776,0.35965589388368646,0.01875926791119056,0.7625928984310488,2.120340334746949,0.00991197693446659,2.697240739154282,0.5417031282462362
"frozenset({'domix', 'ingarden'})",frozenset({'irisk'}),0.021928131792236284,0.308669686566861,0.016341993540392858,0.7452524316813339,2.414401102908123,0.009573443973086465,2.713785721276631,0.5989525218323954
"frozenset({'domix', 'ingarden'})",frozenset({'runail'}),0.021928131792236284,0.35965589388368646,0.01769282333583863,0.8068550254747568,2.243408322221728,0.009806241494902607,3.31535473646312,0.5666758118660488
"frozenset({'masura', 'domix'})",frozenset({'irisk'}),0.019165532511324624,0.308669686566861,0.013620020719494606,0.7106518282988872,2.3023052124198555,0.00770420180633705,2.389267951370574,0.5767055927160684
"frozenset({'milv', 'domix'})",frozenset({'irisk'}),0.014148164699668894,0.308669686566861,0.01013630177334498,0.7164393395549176,2.3210550654436535,0.0057691922100018556,2.438033231930033,0.5773296038324007
"frozenset({'irisk', 'domix'})",frozenset({'runail'}),0.04938146214629588,0.35965589388368646,0.036553657397062705,0.7402303578774168,2.058162734062712,0.018793323487553235,2.465045957195184,0.5408370971128318
"frozenset({'domix', 'runail'})",frozenset({'irisk'}),0.053210506002559464,0.308669686566861,0.036553657397062705,0.6869631609085703,2.2255608205302893,0.0201291871871886,2.2084631171196434,0.5816235345568198
"frozenset({'domix', 'severina'})",frozenset({'irisk'}),0.015173982815007415,0.308669686566861,0.011111336813666741,0.7322623828647925,2.372317123230619,0.0064275882941874675,2.5821187206727743,0.5873841529003356
"frozenset({'uno', 'domix'})",frozenset({'irisk'}),0.01603729509029231,0.308669686566861,0.011537914643807512,0.7194426852438252,2.33078503187577,0.0065876877949067264,2.464132200701865,0.5802658997887448
"frozenset({'masura', 'domix'})",frozenset({'runail'}),0.019165532511324624,0.35965589388368646,0.014889597594913567,0.776894541600424,2.160105130521435,0.007996600867796255,2.8701409221887983,0.5475537278321388
"frozenset({'milv', 'domix'})",frozenset({'runail'}),0.014148164699668894,0.35965589388368646,0.01062381929350586,0.750897343862168,2.087821600123728,0.0055353484716328255,2.570603284783933,0.5285093104017837
"frozenset({'domix', 'severina'})",frozenset({'runail'}),0.015173982815007415,0.35965589388368646,0.012208251234028723,0.8045515394912985,2.237003628116525,0.006750838880921535,3.276281145677303,0.5614935498300792
"frozenset({'uno', 'domix'})",frozenset({'runail'}),0.01603729509029231,0.35965589388368646,0.011862926323914766,0.7397086763774541,2.056712232322481,0.00609501862273923,2.4601054587777593,0.5221611618475638
"frozenset({'irisk', 'estel'})",frozenset({'runail'}),0.019896808791565947,0.35965589388368646,0.01152775802880416,0.5793772332822869,1.6109210029230294,0.004371753477440718,1.522371485293517,0.38693588525465994
"frozenset({'estel', 'runail'})",frozenset({'irisk'}),0.02101403644193463,0.308669686566861,0.01152775802880416,0.5485741904301595,1.777220810153422,0.005041361986767602,1.5314372789006045,0.44671091620623354
"frozenset({'freedecor', 'ingarden'})",frozenset({'grattol'}),0.0214203010420687,0.17418594730748135,0.011243372808710314,0.5248933143669986,3.013407926877315,0.007512257380086148,1.7381655061162893,0.6827750549246768
"frozenset({'freedecor', 'grattol'})",frozenset({'irisk'}),0.024406345853054096,0.308669686566861,0.016159174470332528,0.6620890553474823,2.144975953782449,0.008625675345627913,2.0458950039160504,0.547148195560624
"frozenset({'freedecor', 'grattol'})",frozenset({'runail'}),0.024406345853054096,0.35965589388368646,0.0175100042657783,0.7174365376612567,1.9947859881125076,0.008732118131563726,2.266195709863772,0.5111688537394167
"frozenset({'freedecor', 'ingarden'})",frozenset({'irisk'}),0.0214203010420687,0.308669686566861,0.015194296045014117,0.7093409198672357,2.298058250412566,0.008582498436190966,2.3784920571459875,0.5772141209794185
"frozenset({'freedecor', 'ingarden'})",frozenset({'runail'}),0.0214203010420687,0.35965589388368646,0.01647402953543643,0.7690848743480322,2.1383908547784176,0.008770092016893551,2.773071293222392,0.5440115343624843
