antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'1487580007256556476', '1487580005268456287'})",frozenset({'1487580006317032337'}),0.024611375522539315,0.14411227130422194,0.013282904142311659,0.5397058823529411,3.745037653411336,0.009736102915837385,1.8594365990834794,0.7514748166833181
"frozenset({'1487580007281722301', '1487580006317032337'})",frozenset({'1487580005268456287'}),0.024955210915868907,0.17915633652436708,0.014305362022475976,0.5732414793328499,3.199671808732722,0.009834477857596008,1.9234382530720435,0.7050629411905577
"frozenset({'1487580006317032337', '1487580007306888126'})",frozenset({'1487580005268456287'}),0.01813279284822382,0.17915633652436708,0.010360303299010117,0.5713572854291418,3.18915477126555,0.007111698561367093,1.914983354604387,0.6991141867030539
"frozenset({'1487580007306888126', '1487580005268456287'})",frozenset({'1487580006317032337'}),0.01956242422048897,0.14411227130422194,0.010360303299010117,0.5296022201665126,3.67492799449756,0.007541117912378728,1.8194978067259315,0.7424091475277756
"frozenset({'1487580006317032337', '1487580007675986893'})",frozenset({'1487580005268456287'}),0.03984871242693498,0.17915633652436708,0.021145876689769992,0.5306539509536784,2.9619602702777086,0.0140067273561473,1.7489092858958328,0.6898764360842045
"frozenset({'1487580006317032337', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.03650084149188367,0.17915633652436708,0.018359000343835395,0.5029747149231533,2.8074626032261136,0.011819643302092902,1.6515128870128197,0.668196198878702
"frozenset({'1487580008187692007', '1487580006317032337'})",frozenset({'1487580005268456287'}),0.020032935811361046,0.17915633652436708,0.010396496498307968,0.518970189701897,2.8967448194683967,0.006807469108516723,1.7064299257606115,0.668170331495101
"frozenset({'1487580006317032337', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.04803742376807398,0.17915633652436708,0.024339926527805426,0.506686758334903,2.8281821796796365,0.015733717669448734,1.6639400570416703,0.6790350847406901
"frozenset({'1487580006317032337', '1487580009387261981'})",frozenset({'1487580005268456287'}),0.02450279592464576,0.17915633652436708,0.01561736549702311,0.6373707533234859,3.5576232785760107,0.011227534344559384,2.263589247140543,0.7369713229886105
"frozenset({'1487580009445982239', '1487580006317032337'})",frozenset({'1487580005268456287'}),0.04621871550335692,0.17915633652436708,0.023426048245534663,0.5068519968676586,2.829104494435348,0.01514567249709127,1.6644975915178772,0.6778611311149104
"frozenset({'1487580009445982239', '1487580005268456287'})",frozenset({'1487580006317032337'}),0.04601965290721873,0.14411227130422194,0.023426048245534663,0.5090444357058592,3.53227682208452,0.01679405154044343,1.743309967219354,0.751479296964332
"frozenset({'1487580009471148064', '1487580005268456287'})",frozenset({'1487580006317032337'}),0.023208889049747553,0.14411227130422194,0.01213377006460486,0.5228070175438596,3.6277758501232045,0.008789084349198055,1.7935882549874758,0.7415597901572503
"frozenset({'1487580009605365797', '1487580006317032337'})",frozenset({'1487580005268456287'}),0.02238549376572142,0.17915633652436708,0.012848585750737437,0.5739692805173808,3.203734189102015,0.008838082696381729,1.9267241209095978,0.7036150113073391
"frozenset({'1487580009605365797', '1487580005268456287'})",frozenset({'1487580006317032337'}),0.02477424491937965,0.14411227130422194,0.012848585750737437,0.5186267348429511,3.598768724893154,0.009278313045558555,1.7780125957276482,0.7404718139977366
"frozenset({'1487580010100293687', '1487580006317032337'})",frozenset({'1487580005268456287'}),0.024149912231491703,0.17915633652436708,0.01361769123581679,0.5638816035968527,3.147427629611968,0.009291081433037734,1.8821578503577867,0.6991649977948435
"frozenset({'1487580006317032337', '1602943681873052386'})",frozenset({'1487580005268456287'}),0.0329267630612208,0.17915633652436708,0.018539966340324652,0.5630667765869743,3.142879495698951,0.01264092809667048,1.8786478562187594,0.7050349640061077
"frozenset({'1783999063314661546', '1487580006317032337'})",frozenset({'1487580005268456287'}),0.017580846558931575,0.17915633652436708,0.01000741960585606,0.5692228512609367,3.1772409634169803,0.006857699543360854,1.9054949081638648,0.6975245900888504
"frozenset({'1487580006509970331', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.020213901807850303,0.14703487214752348,0.011355616279701044,0.56177260519248,3.820675986502308,0.00838346781178118,1.9463984633528428,0.7534973327479856
"frozenset({'1487580006509970331', '1487580009445982239'})",frozenset({'1487580005268456287'}),0.020123418809605675,0.17915633652436708,0.010631752293744006,0.5283273381294964,2.9489737755250345,0.007026514301469514,1.740282466701437,0.6744716608727463
"frozenset({'1487580006509970331', '1487580005268456287'})",frozenset({'1487580009445982239'}),0.020213901807850303,0.12616949275231185,0.010631752293744006,0.525962399283796,4.168697105855318,0.008081374556102494,1.843378048339316,0.7757988174516658
"frozenset({'1487580006551913373', '1487580007281722301'})",frozenset({'1487580005268456287'}),0.018603304439095893,0.17915633652436708,0.010170289002696394,0.5466926070038911,3.051483512164446,0.006837389132140478,1.8107881674956023,0.6850344489839202
"frozenset({'1487580006551913373', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.023036971353082757,0.17915633652436708,0.01255904015635462,0.5451688923802042,3.0429785680846164,0.008431820764119522,1.8047219060526434,0.6872057554466837
"frozenset({'1487580006551913373', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.022937440055013664,0.14703487214752348,0.01255904015635462,0.547534516765286,3.7238412137763617,0.009186436590474203,1.8851496068927882,0.7486317824443548
"frozenset({'1487580009445982239', '1487580006551913373'})",frozenset({'1487580005268456287'}),0.020385819504515103,0.17915633652436708,0.011210843482509636,0.5499334221038614,3.069572825458311,0.007558594743033722,1.823827193107101,0.688252358994034
"frozenset({'1487580007256556476', '1487580007675986893'})",frozenset({'1487580005268456287'}),0.017906585352612244,0.17915633652436708,0.010912249588302359,0.6093986862051541,3.401491111213193,0.007704171356867457,2.1014872057157534,0.7188840437435446
"frozenset({'1487580007256556476', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.021860692375902567,0.17915633652436708,0.012079480265658082,0.5525662251655629,3.084268387517559,0.008162998705705218,1.8345590110611738,0.6908770514073372
"frozenset({'1487580009445982239', '1487580007256556476'})",frozenset({'1487580005268456287'}),0.02626721439041604,0.17915633652436708,0.013481966738449844,0.5132621426110919,2.8648841150046795,0.00877602883756277,1.6864183687684091,0.6685055194583475
"frozenset({'1487580007256556476', '1487580005268456287'})",frozenset({'1487580009445982239'}),0.024611375522539315,0.12616949275231185,0.013481966738449844,0.5477941176470588,4.341731948803617,0.010376761972834395,1.9323731542387899,0.7890979536545547
"frozenset({'1487580007281722301', '1487580007675986893'})",frozenset({'1487580005268456287'}),0.019698148717855916,0.17915633652436708,0.011699451673030638,0.5939366100137804,3.3151861750254032,0.008170403512427413,2.021466804735806,0.7123905912694537
"frozenset({'1487580007281722301', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.019037622830670117,0.17915633652436708,0.011084167284967155,0.5822243346007605,3.249811566232669,0.007673456522491646,1.9647952991498654,0.7057251812120056
"frozenset({'1487580007281722301', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.03117139289527498,0.17915633652436708,0.016694113176134204,0.5355587808417998,2.989337643488587,0.011109560620655056,1.767379012920972,0.6868890223742954
"frozenset({'1487580007281722301', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.03328869505419932,0.14703487214752348,0.016694113176134204,0.5014949714596357,3.4107213080477554,0.011799514154882111,1.71104618613373,0.731145775127385
"frozenset({'1487580007281722301', '1487580009387261981'})",frozenset({'1487580005268456287'}),0.019824824915398397,0.17915633652436708,0.011744693172152952,0.5924235508900045,3.3067407069323997,0.00819295016807318,2.0139624486843353,0.7116966785907014
"frozenset({'1487580009445982239', '1487580007281722301'})",frozenset({'1487580005268456287'}),0.024566134023417,0.17915633652436708,0.014079154526864403,0.5731123388581952,3.1989509831277787,0.009677975952662402,1.9228563816534456,0.7047095116635083
"frozenset({'1487580009445982239', '1487580007306888126'})",frozenset({'1487580005268456287'}),0.02013246710943014,0.17915633652436708,0.010396496498307968,0.5164044943820224,2.882423833844058,0.0067896374457851495,1.6973765346034229,0.6664878011180334
"frozenset({'1487580005268456287', '1487580007306888126'})",frozenset({'1487580009445982239'}),0.01956242422048897,0.12616949275231185,0.010396496498307968,0.5314523589269196,4.212209681862112,0.007928315357403334,1.8649768575217196,0.7778107788397339
"frozenset({'1487580007432717250', '1487580007675986893'})",frozenset({'1487580005268456287'}),0.02002388751153658,0.17915633652436708,0.010450786297254745,0.5219159511974695,2.9131872269920165,0.006863379967711827,1.7169442601810732,0.670152413488363
"frozenset({'1487580007432717250', '1487580005268456287'})",frozenset({'1487580007675986893'}),0.019327168425052933,0.1215820047413091,0.010450786297254745,0.5407303370786517,4.4474537019616305,0.00810095041416388,1.9126410171993515,0.790428994894681
"frozenset({'1487580007634043851', '1487580005268456287'})",frozenset({'1487580007675986893'}),0.019363361624350785,0.1215820047413091,0.011726596572504026,0.605607476635514,4.981061777391065,0.009372360247684525,2.2272683766037895,0.8150211400017634
"frozenset({'1487580007675986893', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.03123473099404622,0.17915633652436708,0.016811741073852225,0.5382387022016223,3.00429620656156,0.011215841096634802,1.77763634022452,0.688653238989815
"frozenset({'1487580007675986893', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.0377404585678351,0.17915633652436708,0.020268191606797083,0.5370414768640613,2.9976136333364813,0.013506749311034084,1.7730393166011726,0.6925380056392214
"frozenset({'1487580009387261981', '1487580007675986893'})",frozenset({'1487580005268456287'}),0.01974339021697823,0.17915633652436708,0.012812392551439584,0.6489459211732356,3.622232591728467,0.009275239089594736,2.3382256836864634,0.7385078187384383
"frozenset({'1487580009445982239', '1487580007675986893'})",frozenset({'1487580005268456287'}),0.03538790061347473,0.17915633652436708,0.019336216724877394,0.5464075683968294,3.0498925072768075,0.012996250093678859,1.8096502637278464,0.6967770695703428
"frozenset({'1487580009471148064', '1487580007675986893'})",frozenset({'1487580005268456287'}),0.01986101811469625,0.17915633652436708,0.010324110099712264,0.5198177676537585,2.901475759876671,0.006765882854639192,1.7094419746954592,0.6686274226941767
"frozenset({'1487580009605365797', '1487580007675986893'})",frozenset({'1487580005268456287'}),0.019906259613818564,0.17915633652436708,0.01152753397636584,0.579090909090909,3.2323216712580343,0.007961201430051143,1.9501685309356285,0.7046518329091069
"frozenset({'1487580010100293687', '1487580007675986893'})",frozenset({'1487580005268456287'}),0.02113682838994553,0.17915633652436708,0.01197994896758899,0.5667808219178082,3.163610246298602,0.008193152227502113,1.894753752844939,0.6986731713888663
"frozenset({'1487580007675986893', '1602943681873052386'})",frozenset({'1487580005268456287'}),0.033732061745598,0.17915633652436708,0.018612352738920358,0.5517703862660944,3.0798262398664757,0.012569040133165274,1.8313017219851342,0.6988810564789809
"frozenset({'1487580008187692007', '1487580005268456287'})",frozenset({'1487580008145748965'}),0.02108253859099875,0.09531479035089306,0.011382761179174434,0.5399141630901287,5.664537068197727,0.009373283433308776,1.9663400545544953,0.8411976490549955
"frozenset({'1487580009286598681', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.035116451618740836,0.17915633652436708,0.018313758844713077,0.5215150734346817,2.910949640699705,0.01202242402096429,1.7155057931873618,0.6803613722457864
"frozenset({'1487580009387261981', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.018974284731898876,0.17915633652436708,0.011943755768291138,0.6294706723891274,3.5135272611667463,0.008544392427553903,2.215327107218021,0.7292221986515528
"frozenset({'1487580009445982239', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.03408494543875206,0.17915633652436708,0.01768037785700067,0.5187151579506237,2.8953213043629815,0.011573843901560913,1.7055256923953162,0.6777150707238465
"frozenset({'1487580009605365797', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.019779583416276083,0.17915633652436708,0.011174650283211785,0.5649588289112534,3.1534403966471665,0.0076310125803736376,1.8868183473793199,0.6966657901688034
"frozenset({'1487580010100293687', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.01792468195226117,0.17915633652436708,0.010414593097956894,0.5810196870267542,3.2430875641829706,0.007203272746025342,1.959146141379794,0.704275785088826
"frozenset({'1602943681873052386', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.02167972637941331,0.17915633652436708,0.012758102752492806,0.5884808013355592,3.2847333940405723,0.008874042397506436,1.9946667522186778,0.7109750333252389
"frozenset({'1487580008187692007', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.02108253859099875,0.14703487214752348,0.011020829186195914,0.5227467811158798,3.555257154176296,0.007920960819923183,1.7872380826405307,0.7342053056945268
"frozenset({'1487580009311764506', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.02602291029515554,0.14703487214752348,0.017779909155069763,0.6832406119610571,4.646792981705361,0.013953633866915095,2.6927856286539225,0.8057661970910737
"frozenset({'1487580009387261981', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.028520241046707324,0.17915633652436708,0.016540292079118335,0.5799492385786802,3.237112623698918,0.011430710176398372,1.954153494920842,0.7113712065532933
"frozenset({'1487580009445982239', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.04522340252266599,0.17915633652436708,0.0226840876599287,0.5016006402561025,2.799792907061815,0.014582028538801042,1.6469597069655615,0.6732786786837645
"frozenset({'1487580009605365797', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.022376445465896958,0.17915633652436708,0.012622378255125861,0.5640921957137081,3.148603095246848,0.00861349626101848,1.8830671426486458,0.6980180002657198
"frozenset({'1487580009605365797', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.02477424491937965,0.14703487214752348,0.012622378255125861,0.5094959824689554,3.4651370455694783,0.008979700320853441,1.738956455740939,0.7294835291058182
"frozenset({'1487580010100293687', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.02820355055285112,0.17915633652436708,0.014667294015454496,0.5200513314084055,2.902779446696675,0.009614449221425903,1.7102738630037084,0.6745266365011495
"frozenset({'1487580010100293687', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.029099332235472956,0.14703487214752348,0.014667294015454496,0.5040422885572139,3.428045885954841,0.010388677420633423,1.7198343894505106,0.7295170787056352
"frozenset({'1487580009286598681', '1602943681873052386'})",frozenset({'1487580005268456287'}),0.029434119328978086,0.17915633652436708,0.016992707070341482,0.5773132493083307,3.222399277124146,0.011719398082540706,1.941966863480897,0.7105877489225647
"frozenset({'1487580009445982239', '1487580009387261981'})",frozenset({'1487580005268456287'}),0.02277457065817333,0.17915633652436708,0.014432038220018458,0.6336909018673023,3.537083388513662,0.010351829574984782,2.2408497841303334,0.733997673712472
"frozenset({'1487580009387261981', '1602943681873052386'})",frozenset({'1487580005268456287'}),0.017083190068586114,0.17915633652436708,0.011771838071626342,0.6890889830508474,3.846299809536038,0.008711276322789003,2.6401240828654085,0.7528713104436833
"frozenset({'1487580009471148064', '1487580005268456287'})",frozenset({'1487580009445982239'}),0.023208889049747553,0.12616949275231185,0.014911598110714996,0.642495126705653,5.092317585574825,0.011983344351963663,2.444247820163926,0.8227201805460288
"frozenset({'1487580009445982239', '1487580009605365797'})",frozenset({'1487580005268456287'}),0.02741634846812284,0.17915633652436708,0.014522521218263088,0.5297029702970297,2.956652165216522,0.009610708665838758,1.7453728423376615,0.6804346601263728
"frozenset({'1487580009605365797', '1487580005268456287'})",frozenset({'1487580009445982239'}),0.02477424491937965,0.12616949275231185,0.014522521218263088,0.5861943024105186,4.646085908907465,0.01139676730346342,2.111692788035455,0.8047009224397917
"frozenset({'1487580009445982239', '1487580010100293687'})",frozenset({'1487580005268456287'}),0.025543350404459004,0.17915633652436708,0.014006768128268699,0.5483528161530287,3.0607503300808294,0.009430515047247612,1.817444440777813,0.6909314310331609
"frozenset({'1487580009445982239', '1602943681873052386'})",frozenset({'1487580005268456287'}),0.02732586546987821,0.17915633652436708,0.016178360086139813,0.5920529801324503,3.3046722857716233,0.01128275813619873,2.0121330062470872,0.7169905205665758
"frozenset({'1487580010100293687', '1602943681873052386'})",frozenset({'1487580005268456287'}),0.017436073761740167,0.17915633652436708,0.010785573390759876,0.6185781006746238,3.452728006583741,0.0076617902922378675,2.1520622306361155,0.7229798729411309
"frozenset({'1487580009445982239', '1487580005595612013'})",frozenset({'1487580006317032337'}),0.027506831466367468,0.14411227130422194,0.014079154526864403,0.511842105263158,3.551689947226326,0.010115082567863745,1.7533010075708664,0.7387649752055433
"frozenset({'1487580007281722301', '1487580005595612013'})",frozenset({'1487580009286598681'}),0.019933404513291952,0.14703487214752348,0.01027886860058995,0.5156604630049932,3.507062341562206,0.0073479630165131996,1.7610892002427423,0.7294005063478781
"frozenset({'1487580009311764506', '1487580005595612013'})",frozenset({'1487580009286598681'}),0.01746321866121356,0.14703487214752348,0.011988997267413454,0.6865284974093264,4.669154244719012,0.009421295144277673,2.721029250835173,0.7997954532659713
"frozenset({'1487580009445982239', '1487580005595612013'})",frozenset({'1487580009286598681'}),0.027506831466367468,0.14703487214752348,0.013907236830199605,0.5055921052631579,3.438586356275304,0.009862773382358789,1.725225541364956,0.7292419517777453
"frozenset({'1487580009445982239', '1487580005671109489'})",frozenset({'1487580006317032337'}),0.021752112778009012,0.14411227130422194,0.010984635986898061,0.5049916805324459,3.5041546147475895,0.007849889608793594,1.7290370586425632,0.7305147025994497
"frozenset({'1487580009311764506', '1487580005671109489'})",frozenset({'1487580009286598681'}),0.015753089994390054,0.14703487214752348,0.010966539387249136,0.6961516369902355,4.734602253346883,0.008650285813995563,2.8072065927999277,0.8014137592363169
"frozenset({'1487580009445982239', '1487580005671109489'})",frozenset({'1487580009286598681'}),0.021752112778009012,0.14703487214752348,0.01125608498163195,0.5174708818635607,3.519375195187508,0.008057765860378884,1.7676966959977187,0.73177633683916
"frozenset({'1487580006509970331', '1487580009445982239'})",frozenset({'1487580006317032337'}),0.020123418809605675,0.14411227130422194,0.010450786297254745,0.5193345323741007,3.6036801562705376,0.007550754706196369,1.7806307844896259,0.7373437724482103
"frozenset({'1487580006509970331', '1487580006317032337'})",frozenset({'1487580009445982239'}),0.017707522756474057,0.12616949275231185,0.010450786297254745,0.5901890648952478,4.677747782135183,0.008216637133170394,2.132277185391179,0.8003949183157184
"frozenset({'1487580006551913373', '1487580006317032337'})",frozenset({'1487580009286598681'}),0.018340903744186468,0.14703487214752348,0.010224578801643172,0.5574740996546621,3.7914413874236277,0.00752782636454668,1.9274919890267226,0.7500038133745117
"frozenset({'1487580009445982239', '1487580006551913373'})",frozenset({'1487580006317032337'}),0.020385819504515103,0.14411227130422194,0.01025172370111656,0.5028850421660008,3.4895365787720274,0.00731387694992298,1.7217098685282033,0.7282754889169211
"frozenset({'1487580006551913373', '1487580006317032337'})",frozenset({'1487580009445982239'}),0.018340903744186468,0.12616949275231185,0.01025172370111656,0.5589541193882585,4.4301844066660605,0.007937661179093575,1.9812689465224427,0.7887420030196313
"frozenset({'1487580007256556476', '1487580007675986893'})",frozenset({'1487580006317032337'}),0.017906585352612244,0.14411227130422194,0.010161240702871931,0.5674583122789287,3.9376127178026397,0.007580682016404069,1.9787404381880194,0.7596416033148505
"frozenset({'1487580007256556476', '1487580008145748965'})",frozenset({'1487580006317032337'}),0.01731844586402215,0.14411227130422194,0.010016467905680523,0.5783699059561128,4.013328641078526,0.007520667336757082,2.029949334230135,0.7640626511233621
"frozenset({'1487580007256556476', '1487580009286598681'})",frozenset({'1487580006317032337'}),0.021860692375902567,0.14411227130422194,0.011925659168642213,0.5455298013245033,3.7854500271728173,0.008775265138068006,1.8832648019389797,0.7522758882614349
"frozenset({'1487580009445982239', '1487580007256556476'})",frozenset({'1487580006317032337'}),0.02626721439041604,0.14411227130422194,0.013726270833710346,0.5225628660006889,3.6260816741799546,0.009940842907072547,1.7926710507964239,0.7437566367888213
"frozenset({'1487580006317032337', '1487580007256556476'})",frozenset({'1487580009445982239'}),0.02453898912394361,0.12616949275231185,0.013726270833710346,0.5593657817109144,4.433447178939102,0.010630199023287884,1.9831199461554228,0.7939239742044509
"frozenset({'1487580007281722301', '1487580006317032337'})",frozenset({'1487580009286598681'}),0.024955210915868907,0.14703487214752348,0.013454821838976457,0.5391588107324148,3.6668771350476934,0.00978553559254719,1.8508873506035644,0.7459025361597095
"frozenset({'1487580009445982239', '1487580007281722301'})",frozenset({'1487580006317032337'}),0.024566134023417,0.14411227130422194,0.01292097214933314,0.5259668508287293,3.6497020418088466,0.009380690778054594,1.805544043052865,0.7442893421294383
"frozenset({'1487580007281722301', '1487580006317032337'})",frozenset({'1487580009445982239'}),0.024955210915868907,0.12616949275231185,0.01292097214933314,0.5177664974619289,4.10373764819976,0.009772385846551004,1.8120485255557324,0.7756768854535132
"frozenset({'1487580009445982239', '1487580007306888126'})",frozenset({'1487580006317032337'}),0.02013246710943014,0.14411227130422194,0.010568414194972765,0.5249438202247191,3.642603197312457,0.007667078632875244,1.8016558148988704,0.7403766674226911
"frozenset({'1487580006317032337', '1487580007306888126'})",frozenset({'1487580009445982239'}),0.01813279284822382,0.12616949275231185,0.010568414194972765,0.5828343313373253,4.619455294803394,0.008280608919129618,2.094684613067425,0.7979941228465943
"frozenset({'1487580006317032337', '1487580007634043851'})",frozenset({'1487580007675986893'}),0.016504098879820482,0.1215820047413091,0.010025516205504986,0.6074561403508772,4.996266854156303,0.008018914777247619,2.2377575745137603,0.8132728989321795
"frozenset({'1487580009445982239', '1487580007675986893'})",frozenset({'1487580006317032337'}),0.03538790061347473,0.14411227130422194,0.018223275846468448,0.5149578113014573,3.573309938432502,0.013123445112372536,1.7645634722873944,0.7465668551866558
"frozenset({'1487580009471148064', '1487580007675986893'})",frozenset({'1487580006317032337'}),0.01986101811469625,0.14411227130422194,0.010333158399536727,0.5202733485193621,3.6101946337453925,0.007470941968613554,1.784115445856821,0.7376572478563616
"frozenset({'1487580009605365797', '1487580007675986893'})",frozenset({'1487580006317032337'}),0.019906259613818564,0.14411227130422194,0.010450786297254745,0.5249999999999999,3.6429930307025797,0.007582050011135848,1.801868902517427,0.7402357608417542
"frozenset({'1487580008187692007', '1487580006317032337'})",frozenset({'1487580008145748965'}),0.020032935811361046,0.09531479035089306,0.01131037478057873,0.5645889792231256,5.92341416420936,0.009400939703605954,2.0777728777625755,0.848169773969567
"frozenset({'1487580009286598681', '1487580008145748965'})",frozenset({'1487580006317032337'}),0.035116451618740836,0.14411227130422194,0.017725619356122983,0.5047668126771451,3.5025942489767514,0.012664907753201421,1.7282519641354395,0.7405011040518004
"frozenset({'1487580009445982239', '1487580008145748965'})",frozenset({'1487580006317032337'}),0.03408494543875206,0.14411227130422194,0.018277565645415227,0.5362357313512078,3.7209581564307643,0.013365506740956188,1.8455232249553495,0.7570562373751966
"frozenset({'1487580006317032337', '1487580008145748965'})",frozenset({'1487580009445982239'}),0.03650084149188367,0.12616949275231185,0.018277565645415227,0.5007436787307884,3.968817404329408,0.013672272989351726,1.750264283136631,0.7763740826958245
"frozenset({'1487580009471148064', '1487580008145748965'})",frozenset({'1487580006317032337'}),0.02184259577625364,0.14411227130422194,0.010984635986898061,0.5028997514498758,3.489638646998014,0.007836849898402144,1.72176081422634,0.7293686834729045
"frozenset({'1487580009605365797', '1487580008145748965'})",frozenset({'1487580006317032337'}),0.019779583416276083,0.14411227130422194,0.010514124396025986,0.5315645013723695,3.6885443311779706,0.007663643704455119,1.8271197020790726,0.7435984065812096
"frozenset({'1602943681873052386', '1487580008145748965'})",frozenset({'1487580006317032337'}),0.02167972637941331,0.14411227130422194,0.0109755876870736,0.5062604340567612,3.5129585390271325,0.00785127307728229,1.733480133520781,0.7311916877873278
"frozenset({'1487580008187692007', '1487580006317032337'})",frozenset({'1487580009286598681'}),0.020032935811361046,0.14703487214752348,0.01058651079462169,0.5284552845528455,3.5940813008130084,0.007640970638858675,1.8088743228595623,0.7365194267986408
"frozenset({'1487580009311764506', '1487580006317032337'})",frozenset({'1487580009286598681'}),0.02335366184693896,0.14703487214752348,0.016015490689299482,0.6857807051530415,4.664068429052544,0.012581688005458315,2.7145536313036276,0.804380134069628
"frozenset({'1487580006317032337', '1487580009387261981'})",frozenset({'1487580009286598681'}),0.02450279592464576,0.14703487214752348,0.012513798657232306,0.5107090103397341,3.4733869787524148,0.008911033191195157,1.7432675971505711,0.7299832067113061
"frozenset({'1487580009471148064', '1487580009286598681'})",frozenset({'1487580006317032337'}),0.023299372047992182,0.14411227130422194,0.011681355073381711,0.5013592233009708,3.478948869264563,0.008323629647583456,1.7164415119872494,0.7295550303096607
"frozenset({'1487580009605365797', '1487580006317032337'})",frozenset({'1487580009286598681'}),0.02238549376572142,0.14703487214752348,0.011690403373206175,0.5222312045270817,3.5517506622722474,0.008398955159404142,1.7853094131193126,0.7348997994510436
"frozenset({'1487580009605365797', '1487580009286598681'})",frozenset({'1487580006317032337'}),0.022376445465896958,0.14411227130422194,0.011690403373206175,0.5224423776789324,3.6252456015772117,0.008465682993400706,1.7922187578870947,0.7407315593620192
"frozenset({'1487580010100293687', '1487580006317032337'})",frozenset({'1487580009286598681'}),0.024149912231491703,0.14703487214752348,0.012513798657232306,0.5181715998501312,3.5241408536761107,0.008962919399901011,1.7702674387544792,0.7339681635031792
"frozenset({'1487580009445982239', '1487580009387261981'})",frozenset({'1487580006317032337'}),0.02277457065817333,0.14411227130422194,0.01197994896758899,0.5260230433055225,3.6500919633352003,0.008697853862061143,1.8057580998552167,0.7429547759866048
"frozenset({'1487580009471148064', '1487580006317032337'})",frozenset({'1487580009445982239'}),0.02465661702166163,0.12616949275231185,0.01583452469281022,0.6422018348623854,5.08999299952102,0.012723611830199155,2.4422442382050775,0.8238494150826121
"frozenset({'1487580009445982239', '1487580009605365797'})",frozenset({'1487580006317032337'}),0.02741634846812284,0.14411227130422194,0.014169637525109031,0.5168316831683168,3.5863127996732618,0.010218605276499823,1.7714069794728193,0.7414910576492045
"frozenset({'1487580009605365797', '1487580006317032337'})",frozenset({'1487580009445982239'}),0.02238549376572142,0.12616949275231185,0.014169637525109031,0.6329830234438157,5.016926117682417,0.01134527113167792,2.380899421729935,0.819008674059426
"frozenset({'1487580009445982239', '1487580010100293687'})",frozenset({'1487580006317032337'}),0.025543350404459004,0.14411227130422194,0.012785247651966196,0.5005313496280552,3.473204225415546,0.009104137408459993,1.7135964951121851,0.7307471589825358
"frozenset({'1487580010100293687', '1487580006317032337'})",frozenset({'1487580009445982239'}),0.024149912231491703,0.12616949275231185,0.012785247651966196,0.5294117647058824,4.19603624582363,0.009738265475706036,1.8568898279013375,0.7805295675744173
"frozenset({'1487580009445982239', '1602943681873052386'})",frozenset({'1487580006317032337'}),0.02732586546987821,0.14411227130422194,0.014214879024231348,0.5201986754966887,3.6096764750764767,0.01027688648601359,1.7838377782341266,0.7432775650414305
"frozenset({'1487580006509970331', '1487580009445982239'})",frozenset({'1487580009286598681'}),0.020123418809605675,0.14703487214752348,0.011808031270924193,0.5867805755395683,3.990757885998893,0.008849186959082753,2.064194172300226,0.7648116554006841
"frozenset({'1487580006509970331', '1487580009286598681'})",frozenset({'1487580009445982239'}),0.022819812157295644,0.12616949275231185,0.011808031270924193,0.5174464710547184,4.1012011681027944,0.008928867146335163,1.810846786588882,0.7738275959986598
"frozenset({'1487580006551913373', '1487580007281722301'})",frozenset({'1487580009286598681'}),0.018603304439095893,0.14703487214752348,0.010052661104978374,0.5403696498054474,3.6751121819814427,0.007317326615254454,1.8557632834547002,0.7416974866707228
"frozenset({'1487580009445982239', '1487580006551913373'})",frozenset({'1487580009286598681'}),0.020385819504515103,0.14703487214752348,0.011201795182685173,0.5494895694629383,3.7371377377172315,0.008204368818216304,1.8933304759129355,0.7476571390712685
"frozenset({'1487580007256556476', '1487580007675986893'})",frozenset({'1487580009445982239'}),0.017906585352612244,0.12616949275231185,0.010242675401292096,0.5720060636685194,4.533632110192013,0.007983410610427032,2.041688989189108,0.7936376421599869
